
time;gFx;gFy;gFz;Azimuth;Pitch;Roll;Gain;
7,7760;-0,9409;-0,0458;-0,3854;52,069;2,579;112,273;92,0820;
7,7950;-0,9414;-0,0487;-0,3815;52,080;2,747;112,059;89,9988;
7,8360;-0,9527;-0,0551;-0,3610;51,208;3,095;110,751;89,9988;
7,8460;-0,9527;-0,0551;-0,3610;51,496;3,095;110,751;89,9988;
7,8770;-0,9449;-0,0531;-0,3771;52,379;2,990;111,757;89,9988;
7,9160;-0,9483;-0,0497;-0,3781;52,085;2,788;111,736;89,9988;
7,9180;-0,9483;-0,0497;-0,3781;52,085;2,788;111,736;89,9988;
7,9250;-0,9483;-0,0497;-0,3781;52,549;2,788;111,736;89,9988;
7,9580;-0,9576;-0,0502;-0,3663;51,764;2,803;110,936;89,9988;
7,9980;-0,9576;-0,0448;-0,3698;51,536;2,501;111,114;89,9988;
8,0000;-0,9576;-0,0448;-0,3698;51,675;2,501;111,114;89,9988;
8,0370;-0,9536;-0,0473;-0,3590;51,386;2,656;110,629;89,9988;
8,0650;-0,9536;-0,0473;-0,3590;51,386;2,656;110,629;89,9988;
8,0760;-0,9590;-0,0497;-0,3600;51,497;2,779;110,574;89,9988;
8,1160;-0,9556;-0,0473;-0,3541;51,074;2,656;110,333;91,9983;
8,1170;-0,9556;-0,0473;-0,3541;51,074;2,656;110,333;91,9983;
8,1350;-0,9556;-0,0473;-0,3541;51,156;2,656;110,333;91,9983;
8,1580;-0,9571;-0,0487;-0,3619;51,651;2,727;110,715;91,9983;
8,1980;-0,9551;-0,0487;-0,3649;51,850;2,729;110,908;91,9983;
8,2160;-0,9551;-0,0487;-0,3649;51,989;2,729;110,908;91,9983;
8,2390;-0,9522;-0,0487;-0,3561;51,598;2,745;110,504;91,9983;
8,2790;-0,9507;-0,0468;-0,3566;51,509;2,638;110,558;91,9983;
8,2960;-0,9507;-0,0468;-0,3566;51,650;2,638;110,558;91,9983;
8,3190;-0,9483;-0,0478;-0,3551;51,705;2,701;110,529;91,9983;
8,3200;-0,9483;-0,0478;-0,3551;51,705;2,701;110,529;91,9983;
8,3600;-0,9483;-0,0492;-0,3556;51,843;2,783;110,555;91,9983;
8,3660;-0,9483;-0,0492;-0,3556;52,178;2,783;110,555;91,9983;
8,4000;-0,9444;-0,0473;-0,3546;52,068;2,683;110,581;90,9521;
8,4360;-0,9444;-0,0473;-0,3546;52,068;2,683;110,581;90,9521;
8,4400;-0,9453;-0,0483;-0,3536;52,069;2,737;110,510;90,9521;
8,4800;-0,9473;-0,0483;-0,3566;52,177;2,729;110,626;90,9521;
8,5060;-0,9473;-0,0483;-0,3566;52,315;2,729;110,626;90,9521;
8,5200;-0,9483;-0,0473;-0,3590;52,343;2,669;110,736;90,9521;
8,5210;-0,9483;-0,0473;-0,3590;52,343;2,669;110,736;90,9521;
8,5610;-0,9512;-0,0483;-0,3585;52,325;2,718;110,652;90,9521;
8,5760;-0,9512;-0,0483;-0,3585;52,404;2,718;110,652;90,9521;
8,6010;-0,9556;-0,0483;-0,3590;52,328;2,706;110,591;90,9521;
8,6410;-0,9571;-0,0507;-0,3639;52,724;2,834;110,818;90,9521;
8,6450;-0,9571;-0,0507;-0,3639;53,052;2,834;110,818;90,9521;
8,6810;-0,9527;-0,0429;-0,3610;52,419;2,410;110,751;90,9521;
8,7160;-0,9527;-0,0429;-0,3610;52,363;2,410;110,751;85,4264;
8,7180;-0,9527;-0,0429;-0,3610;52,363;2,410;110,751;85,4264;
8,7210;-0,9571;-0,0473;-0,3571;52,395;2,650;110,459;85,4264;
8,7620;-0,9571;-0,0463;-0,3605;52,494;2,592;110,639;85,4264;
8,7860;-0,9571;-0,0463;-0,3605;52,762;2,592;110,639;85,4264;
8,8020;-0,9605;-0,0497;-0,3585;52,844;2,776;110,469;85,4264;
8,8430;-0,9576;-0,0487;-0,3566;52,740;2,731;110,424;85,4264;
8,8670;-0,9576;-0,0487;-0,3566;52,740;2,731;110,424;85,4264;
8,8820;-0,9556;-0,0487;-0,3566;52,783;2,736;110,462;85,4264;
8,9190;-0,9556;-0,0487;-0,3566;52,783;2,736;110,462;85,4264;
8,9220;-0,9517;-0,0492;-0,3551;52,835;2,775;110,462;85,4264;
8,9350;-0,9517;-0,0492;-0,3551;52,835;2,775;110,462;85,4264;
8,9630;-0,9541;-0,0526;-0,3487;52,720;2,967;110,078;85,4264;
9,0030;-0,9517;-0,0541;-0,3497;52,938;3,055;110,177;86,3108;
9,0050;-0,9517;-0,0541;-0,3497;52,938;3,055;110,177;86,3108;
9,0440;-0,9502;-0,0512;-0,3448;52,497;2,899;109,946;86,3108;
9,0750;-0,9502;-0,0512;-0,3448;52,497;2,899;109,946;86,3108;
9,0830;-0,9483;-0,0458;-0,3536;52,581;2,592;110,452;86,3108;
9,1180;-0,9483;-0,0458;-0,3536;52,581;2,592;110,452;86,3108;
9,1240;-0,9463;-0,0463;-0,3571;52,832;2,621;110,672;86,3108;
9,1460;-0,9463;-0,0463;-0,3571;53,097;2,621;110,672;86,3108;
9,1640;-0,9502;-0,0546;-0,3424;52,909;3,094;109,816;86,3108;
9,2040;-0,9517;-0,0492;-0,3517;52,932;2,778;110,281;86,3108;
9,2150;-0,9517;-0,0492;-0,3517;53,066;2,778;110,281;86,3108;
9,2450;-0,9532;-0,0468;-0,3497;52,751;2,638;110,149;86,3108;
9,2860;-0,9566;-0,0507;-0,3522;53,092;2,847;110,211;86,3108;
9,2950;-0,9566;-0,0507;-0,3522;53,226;2,847;110,211;82,7938;
9,3190;-0,9566;-0,0507;-0,3522;53,226;2,847;110,211;82,7938;
9,3260;-0,9566;-0,0497;-0,3492;53,007;2,795;110,057;82,7938;
9,3670;-0,9551;-0,0483;-0,3507;53,001;2,715;110,162;82,7938;
9,3680;-0,9551;-0,0483;-0,3507;52,867;2,715;110,162;82,7938;
9,4060;-0,9600;-0,0487;-0,3522;52,869;2,729;110,145;82,7938;
9,4360;-0,9600;-0,0487;-0,3522;53,063;2,729;110,145;82,7938;
9,4460;-0,9610;-0,0497;-0,3507;53,043;2,782;110,049;82,7938;
9,4870;-0,9600;-0,0448;-0,3527;52,794;2,510;110,171;82,7938;
9,5060;-0,9600;-0,0448;-0,3527;52,601;2,510;110,171;82,7938;
9,5180;-0,9600;-0,0448;-0,3527;52,601;2,510;110,171;82,7938;
9,5270;-0,9585;-0,0458;-0,3531;52,730;2,568;110,225;82,7938;
9,5670;-0,9595;-0,0483;-0,3458;52,523;2,709;109,820;82,7938;
9,5750;-0,9595;-0,0483;-0,3458;52,718;2,709;109,820;82,7938;
9,6070;-0,9556;-0,0487;-0,3448;52,793;2,747;109,842;91,2209;
9,6470;-0,9556;-0,0487;-0,3448;52,793;2,747;109,842;91,2209;
9,6490;-0,9566;-0,0492;-0,3473;52,931;2,769;109,953;91,2209;
9,6880;-0,9541;-0,0483;-0,3487;52,984;2,719;110,078;91,2209;
9,7160;-0,9541;-0,0483;-0,3487;53,386;2,719;110,078;91,2209;
9,7180;-0,9541;-0,0483;-0,3487;53,386;2,719;110,078;91,2209;
9,7280;-0,9507;-0,0473;-0,3434;53,120;2,678;109,858;91,2209;
9,7690;-0,9497;-0,0468;-0,3434;53,104;2,652;109,877;91,2209;
9,7860;-0,9497;-0,0468;-0,3434;52,969;2,652;109,877;91,2209;
9,8090;-0,9527;-0,0478;-0,3448;53,052;2,699;109,899;91,2209;
9,8490;-0,9517;-0,0463;-0,3473;53,084;2,617;110,047;91,2209;
9,8550;-0,9517;-0,0463;-0,3473;53,219;2,617;110,047;91,2209;
9,8890;-0,9527;-0,0478;-0,3443;53,163;2,699;109,873;91,2209;
9,9180;-0,9527;-0,0478;-0,3443;53,163;2,699;109,873;85,7802;
9,9260;-0,9527;-0,0478;-0,3443;53,163;2,699;109,873;85,7802;
9,9290;-0,9541;-0,0468;-0,3453;53,106;2,640;109,896;85,7802;
9,9700;-0,9532;-0,0473;-0,3434;53,066;2,672;109,811;85,7802;
9,9960;-0,9532;-0,0473;-0,3434;53,066;2,672;109,811;85,7802;
10,0100;-0,9536;-0,0483;-0,3453;53,228;2,724;109,906;85,7802;
10,0500;-0,9600;-0,0473;-0,3478;53,137;2,651;109,913;85,7802;
10,0660;-0,9600;-0,0473;-0,3478;53,270;2,651;109,913;85,7802;
10,0920;-0,9600;-0,0473;-0,3453;53,150;2,653;109,784;85,7802;
10,1180;-0,9600;-0,0473;-0,3453;53,150;2,653;109,784;85,7802;
10,1310;-0,9615;-0,0463;-0,3463;53,093;2,594;109,808;85,7802;
10,1350;-0,9615;-0,0463;-0,3463;53,093;2,594;109,808;85,7802;
10,1710;-0,9615;-0,0458;-0,3468;53,081;2,566;109,834;85,7802;
10,2060;-0,9615;-0,0458;-0,3468;53,081;2,566;109,834;82,4127;
10,2110;-0,9620;-0,0473;-0,3473;53,204;2,646;109,850;82,4127;
10,2510;-0,9590;-0,0483;-0,3478;53,365;2,708;109,932;82,4127;
10,2760;-0,9590;-0,0483;-0,3478;53,497;2,708;109,932;82,4127;
10,2920;-0,9576;-0,0473;-0,3483;53,478;2,656;109,986;82,4127;
10,3180;-0,9576;-0,0473;-0,3483;53,478;2,656;109,986;82,4127;
10,3320;-0,9585;-0,0468;-0,3468;53,349;2,628;109,890;82,4127;
10,3560;-0,9585;-0,0468;-0,3468;53,274;2,628;109,890;82,4127;
10,3720;-0,9566;-0,0487;-0,3439;53,320;2,745;109,772;82,4127;
10,4120;-0,9512;-0,0483;-0,3434;53,375;2,732;109,849;82,4127;
10,4360;-0,9512;-0,0483;-0,3434;53,512;2,732;109,849;82,4127;
10,4530;-0,9507;-0,0497;-0,3453;53,731;2,814;109,962;82,4127;
10,4950;-0,9522;-0,0487;-0,3429;53,504;2,757;109,804;80,4197;
10,5050;-0,9522;-0,0487;-0,3429;53,504;2,757;109,804;80,4197;
10,5180;-0,9522;-0,0487;-0,3429;53,504;2,757;109,804;80,4197;
10,5330;-0,9502;-0,0492;-0,3429;53,584;2,790;109,842;80,4197;
10,5730;-0,9517;-0,0483;-0,3443;53,549;2,729;109,892;80,4197;
10,5750;-0,9517;-0,0483;-0,3443;53,549;2,729;109,892;80,4197;
10,6140;-0,9527;-0,0478;-0,3404;53,296;2,703;109,665;80,4197;
10,6460;-0,9527;-0,0478;-0,3404;53,296;2,703;109,665;80,4197;
10,6530;-0,9512;-0,0502;-0,3434;53,662;2,842;109,849;80,4197;
10,6940;-0,9551;-0,0492;-0,3448;53,574;2,775;109,852;80,4197;
10,7150;-0,9551;-0,0492;-0,3448;53,770;2,775;109,852;80,4197;
10,7180;-0,9551;-0,0492;-0,3448;53,770;2,775;109,852;80,4197;
10,7340;-0,9571;-0,0478;-0,3448;53,615;2,688;109,814;80,4197;
10,7750;-0,9610;-0,0478;-0,3453;53,555;2,678;109,766;80,4197;
10,7950;-0,9610;-0,0478;-0,3453;53,555;2,678;109,766;85,8670;
10,8150;-0,9620;-0,0458;-0,3463;53,434;2,565;109,799;85,8670;
10,8560;-0,9634;-0,0478;-0,3473;53,599;2,670;109,823;85,8670;
10,8660;-0,9634;-0,0478;-0,3473;53,731;2,670;109,823;85,8670;
10,8950;-0,9629;-0,0483;-0,3478;53,802;2,698;109,858;85,8670;
10,9180;-0,9629;-0,0483;-0,3478;53,802;2,698;109,858;85,8670;
10,9360;-0,9620;-0,0473;-0,3487;53,796;2,645;109,928;85,8670;
10,9380;-0,9620;-0,0473;-0,3487;53,796;2,645;109,928;85,8670;
10,9760;-0,9610;-0,0478;-0,3473;53,783;2,676;109,869;85,8670;
11,0060;-0,9610;-0,0478;-0,3473;53,979;2,676;109,869;85,8670;
11,0160;-0,9580;-0,0478;-0,3443;53,899;2,686;109,770;85,8670;
11,0560;-0,9566;-0,0483;-0,3458;54,039;2,716;109,876;85,8670;
11,0760;-0,9566;-0,0483;-0,3458;54,039;2,716;109,876;85,8670;
11,0970;-0,9522;-0,0468;-0,3434;53,902;2,646;109,830;86,5187;
11,1180;-0,9522;-0,0468;-0,3434;53,902;2,646;109,830;86,5187;
11,1370;-0,9517;-0,0468;-0,3424;53,864;2,648;109,787;86,5187;
11,1460;-0,9517;-0,0468;-0,3424;53,864;2,648;109,787;86,5187;
11,1780;-0,9507;-0,0478;-0,3409;53,888;2,707;109,728;86,5187;
11,2180;-0,9502;-0,0473;-0,3424;53,933;2,680;109,816;86,5187;
11,2250;-0,9502;-0,0473;-0,3424;53,801;2,680;109,816;86,5187;
11,2580;-0,9502;-0,0468;-0,3419;53,739;2,652;109,789;86,5187;
11,2960;-0,9502;-0,0468;-0,3419;53,937;2,652;109,789;86,5187;
11,2970;-0,9512;-0,0483;-0,3424;54,053;2,733;109,797;86,5187;
11,3180;-0,9512;-0,0483;-0,3424;54,053;2,733;109,797;86,5187;
11,3390;-0,9536;-0,0458;-0,3424;53,811;2,588;109,750;86,5187;
11,3660;-0,9536;-0,0458;-0,3424;53,811;2,588;109,750;86,5187;
11,3790;-0,9580;-0,0463;-0,3458;53,923;2,602;109,847;86,5187;
11,4190;-0,9605;-0,0473;-0,3458;53,946;2,651;109,801;82,5457;
11,4360;-0,9605;-0,0473;-0,3458;53,691;2,651;109,801;82,5457;
11,4590;-0,9620;-0,0478;-0,3463;53,721;2,675;109,799;82,5457;
11,5000;-0,9634;-0,0478;-0,3487;53,809;2,669;109,900;82,5457;
11,5050;-0,9634;-0,0478;-0,3487;53,809;2,669;109,900;82,5457;
11,5180;-0,9634;-0,0478;-0,3487;53,809;2,669;109,900;82,5457;
11,5400;-0,9620;-0,0473;-0,3468;53,708;2,647;109,825;82,5457;
11,5800;-0,9615;-0,0458;-0,3468;53,607;2,566;109,834;82,5457;
11,5860;-0,9615;-0,0458;-0,3468;53,607;2,566;109,834;82,5457;
11,6200;-0,9605;-0,0463;-0,3458;53,617;2,597;109,801;82,5457;
11,6550;-0,9605;-0,0463;-0,3458;53,680;2,597;109,801;82,5457;
11,6600;-0,9595;-0,0468;-0,3463;53,763;2,626;109,845;82,5457;
11,6990;-0,9561;-0,0483;-0,3468;53,973;2,716;109,937;80,3508;
11,7170;-0,9561;-0,0483;-0,3468;53,973;2,716;109,937;80,3508;
11,7250;-0,9561;-0,0483;-0,3468;53,776;2,716;109,937;80,3508;
11,7390;-0,9561;-0,0463;-0,3458;53,578;2,607;109,885;80,3508;
11,7800;-0,9536;-0,0468;-0,3473;53,740;2,639;110,010;80,3508;
11,7950;-0,9536;-0,0468;-0,3473;53,872;2,639;110,010;80,3508;
11,8200;-0,9522;-0,0458;-0,3443;53,686;2,590;109,882;80,3508;
11,8590;-0,9512;-0,0468;-0,3424;53,685;2,650;109,797;80,3508;
11,8640;-0,9512;-0,0468;-0,3424;53,493;2,650;109,797;80,3508;
11,8990;-0,9502;-0,0453;-0,3424;53,402;2,569;109,816;80,3508;
11,9180;-0,9502;-0,0453;-0,3424;53,402;2,569;109,816;80,3508;
11,9360;-0,9502;-0,0453;-0,3424;53,536;2,569;109,816;80,3508;
11,9410;-0,9507;-0,0483;-0,3434;53,799;2,733;109,858;80,3508;
11,9820;-0,9512;-0,0463;-0,3434;53,638;2,621;109,849;80,3508;
12,0060;-0,9512;-0,0463;-0,3434;53,638;2,621;109,849;78,9619;
12,0230;-0,9551;-0,0478;-0,3443;53,714;2,693;109,826;78,9619;
12,0630;-0,9566;-0,0483;-0,3458;53,792;2,716;109,876;78,9619;
12,0760;-0,9566;-0,0483;-0,3458;53,792;2,716;109,876;78,9619;
12,1030;-0,9590;-0,0473;-0,3458;53,665;2,655;109,829;78,9619;
12,1180;-0,9590;-0,0473;-0,3458;53,665;2,655;109,829;78,9619;
12,1440;-0,9600;-0,0468;-0,3468;53,655;2,624;109,862;78,9619;
12,1450;-0,9600;-0,0468;-0,3468;53,655;2,624;109,862;78,9619;
12,1830;-0,9624;-0,0468;-0,3483;53,674;2,617;109,893;78,9619;
12,2160;-0,9624;-0,0468;-0,3483;53,674;2,617;109,893;78,9619;
12,2240;-0,9624;-0,0478;-0,3458;53,629;2,674;109,764;78,9619;
12,2640;-0,9634;-0,0468;-0,3473;53,606;2,616;109,823;78,9619;
12,2860;-0,9634;-0,0468;-0,3473;53,472;2,616;109,823;78,9619;
12,3060;-0,9620;-0,0448;-0,3458;53,283;2,511;109,773;96,0721;
12,3180;-0,9620;-0,0448;-0,3458;53,283;2,511;109,773;96,0721;
12,3440;-0,9590;-0,0478;-0,3458;53,569;2,682;109,829;96,0721;
12,3550;-0,9590;-0,0478;-0,3458;53,372;2,682;109,829;96,0721;
12,3850;-0,9571;-0,0473;-0,3448;53,329;2,661;109,814;96,0721;
12,4260;-0,9556;-0,0453;-0,3443;53,187;2,555;109,817;96,0721;
12,4280;-0,9556;-0,0453;-0,3443;53,326;2,555;109,817;96,0721;
12,4650;-0,9546;-0,0463;-0,3448;53,445;2,612;109,861;96,0721;
12,4950;-0,9546;-0,0463;-0,3448;53,445;2,612;109,861;96,0721;
12,5050;-0,9512;-0,0483;-0,3429;53,572;2,732;109,823;96,0721;
12,5180;-0,9512;-0,0483;-0,3429;53,572;2,732;109,823;96,0721;
12,5460;-0,9497;-0,0478;-0,3414;53,494;2,709;109,773;96,0721;
12,5660;-0,9497;-0,0478;-0,3414;53,552;2,709;109,773;96,0721;
12,5860;-0,9497;-0,0473;-0,3429;53,587;2,680;109,851;96,0721;
12,6270;-0,9512;-0,0473;-0,3419;53,507;2,678;109,771;97,6041;
12,6350;-0,9512;-0,0473;-0,3419;53,507;2,678;109,771;97,6041;
12,6670;-0,9517;-0,0463;-0,3429;53,470;2,620;109,813;97,6041;
12,7060;-0,9517;-0,0463;-0,3429;53,470;2,620;109,813;97,6041;
12,7080;-0,9541;-0,0478;-0,3429;53,529;2,697;109,767;97,6041;
12,7180;-0,9541;-0,0478;-0,3429;53,529;2,697;109,767;97,6041;
12,7470;-0,9561;-0,0478;-0,3439;53,535;2,691;109,781;97,6041;
12,7760;-0,9561;-0,0478;-0,3439;53,473;2,691;109,781;97,6041;
12,7880;-0,9571;-0,0487;-0,3458;53,622;2,742;109,866;97,6041;
12,8280;-0,9590;-0,0483;-0,3448;53,495;2,711;109,777;97,6041;
12,8460;-0,9590;-0,0483;-0,3448;53,302;2,711;109,777;97,6041;
12,8680;-0,9590;-0,0473;-0,3463;53,301;2,655;109,855;97,6041;
12,9080;-0,9615;-0,0473;-0,3473;53,297;2,648;109,860;90,9312;
12,9150;-0,9615;-0,0473;-0,3473;53,355;2,648;109,860;90,9312;
12,9180;-0,9615;-0,0473;-0,3473;53,355;2,648;109,860;90,9312;
12,9480;-0,9615;-0,0478;-0,3468;53,368;2,675;109,834;90,9312;
12,9860;-0,9615;-0,0478;-0,3468;53,368;2,675;109,834;90,9312;
12,9880;-0,9615;-0,0453;-0,3463;53,159;2,539;109,808;90,9312;
13,0290;-0,9605;-0,0478;-0,3463;53,364;2,678;109,827;90,9312;
13,0560;-0,9605;-0,0478;-0,3463;53,364;2,678;109,827;90,9312;
13,0690;-0,9595;-0,0473;-0,3463;53,349;2,653;109,845;90,9312;
13,1090;-0,9595;-0,0473;-0,3463;53,349;2,653;109,845;90,9312;
13,1180;-0,9595;-0,0473;-0,3463;53,349;2,653;109,845;90,9312;
13,1360;-0,9595;-0,0473;-0,3463;53,349;2,653;109,845;90,9312;
13,1490;-0,9546;-0,0468;-0,3439;53,296;2,640;109,809;90,9312;
13,1900;-0,9536;-0,0463;-0,3434;53,255;2,615;109,802;90,9312;
13,2150;-0,9536;-0,0463;-0,3434;53,255;2,615;109,802;85,3775;
13,2300;-0,9527;-0,0463;-0,3409;53,154;2,620;109,691;85,3775;
13,2710;-0,9502;-0,0463;-0,3434;53,330;2,624;109,868;85,3775;
13,2960;-0,9502;-0,0463;-0,3434;53,330;2,624;109,868;85,3775;
13,3100;-0,9502;-0,0473;-0,3419;53,331;2,680;109,789;85,3775;
13,3180;-0,9502;-0,0473;-0,3419;53,331;2,680;109,789;85,3775;
13,3510;-0,9512;-0,0463;-0,3434;53,308;2,621;109,849;85,3775;
13,3660;-0,9512;-0,0463;-0,3434;53,308;2,621;109,849;85,3775;
13,3910;-0,9517;-0,0487;-0,3434;53,485;2,758;109,839;85,3775;
13,4310;-0,9536;-0,0478;-0,3424;53,318;2,699;109,750;85,3775;
13,4470;-0,9536;-0,0478;-0,3424;53,122;2,699;109,750;85,3775;
13,4720;-0,9571;-0,0483;-0,3473;53,328;2,713;109,944;85,3775;
13,5120;-0,9590;-0,0473;-0,3468;53,188;2,654;109,881;89,6985;
13,5150;-0,9590;-0,0473;-0,3468;53,246;2,654;109,881;89,6985;
13,5180;-0,9590;-0,0473;-0,3468;53,246;2,654;109,881;89,6985;
13,5520;-0,9610;-0,0463;-0,3458;53,081;2,595;109,792;89,6985;
13,5920;-0,9620;-0,0463;-0,3463;53,085;2,593;109,799;89,6985;
13,5950;-0,9620;-0,0463;-0,3463;53,085;2,593;109,799;89,6985;
13,6320;-0,9600;-0,0473;-0,3448;53,128;2,653;109,759;89,6985;
13,6660;-0,9600;-0,0473;-0,3448;53,128;2,653;109,759;89,6985;
13,6730;-0,9590;-0,0458;-0,3468;53,135;2,572;109,881;89,6985;
13,7120;-0,9590;-0,0492;-0,3478;53,442;2,763;109,932;89,6985;
13,7180;-0,9590;-0,0492;-0,3478;53,442;2,763;109,932;89,6985;
13,7460;-0,9590;-0,0492;-0,3478;53,442;2,763;109,932;89,6985;
13,7530;-0,9595;-0,0483;-0,3478;53,357;2,707;109,923;89,6985;
13,7940;-0,9585;-0,0478;-0,3458;53,245;2,684;109,838;89,6985;
13,8260;-0,9585;-0,0478;-0,3458;53,379;2,684;109,838;84,5348;
13,8340;-0,9571;-0,0458;-0,3463;53,287;2,577;109,892;84,5348;
13,8740;-0,9536;-0,0473;-0,3453;53,423;2,669;109,906;84,5348;
13,8960;-0,9536;-0,0473;-0,3453;53,290;2,669;109,906;84,5348;
13,9140;-0,9536;-0,0478;-0,3453;53,327;2,696;109,906;84,5348;
13,9180;-0,9536;-0,0478;-0,3453;53,327;2,696;109,906;84,5348;
13,9540;-0,9507;-0,0473;-0,3443;53,305;2,677;109,910;84,5348;
13,9760;-0,9507;-0,0473;-0,3443;53,305;2,677;109,910;84,5348;
13,9950;-0,9502;-0,0487;-0,3429;53,355;2,762;109,842;84,5348;
14,0350;-0,9512;-0,0478;-0,3443;53,332;2,703;109,901;84,5348;
14,0560;-0,9512;-0,0478;-0,3443;53,390;2,703;109,901;84,5348;
14,0750;-0,9517;-0,0478;-0,3453;53,428;2,701;109,944;84,5348;
14,1150;-0,9546;-0,0468;-0,3443;53,241;2,640;109,835;81,7759;
14,1180;-0,9546;-0,0468;-0,3443;53,241;2,640;109,835;81,7759;
14,1400;-0,9546;-0,0468;-0,3443;53,241;2,640;109,835;81,7759;
14,1570;-0,9551;-0,0483;-0,3443;53,342;2,721;109,826;81,7759;
14,1950;-0,9556;-0,0483;-0,3458;53,404;2,718;109,894;81,7759;
14,2070;-0,9556;-0,0483;-0,3458;53,404;2,718;109,894;81,7759;
14,2370;-0,9571;-0,0487;-0,3468;53,458;2,741;109,918;81,7759;
14,2770;-0,9595;-0,0478;-0,3487;53,427;2,679;109,974;81,7759;
14,2860;-0,9595;-0,0478;-0,3487;53,427;2,679;109,974;81,7759;
14,3170;-0,9600;-0,0492;-0,3487;53,527;2,759;109,965;81,7759;
14,3190;-0,9600;-0,0492;-0,3487;53,527;2,759;109,965;81,7759;
14,3560;-0,9600;-0,0492;-0,3487;53,723;2,759;109,965;81,7759;
14,3570;-0,9615;-0,0478;-0,3473;53,508;2,675;109,860;81,7759;
14,3990;-0,9605;-0,0492;-0,3468;53,616;2,760;109,853;80,0800;
14,4260;-0,9605;-0,0492;-0,3468;53,616;2,760;109,853;80,0800;
14,4380;-0,9600;-0,0483;-0,3468;53,553;2,706;109,862;80,0800;
14,4780;-0,9576;-0,0478;-0,3463;53,544;2,686;109,883;80,0800;
14,4960;-0,9576;-0,0478;-0,3463;53,544;2,686;109,883;80,0800;
14,5180;-0,9561;-0,0492;-0,3478;53,760;2,770;109,988;80,0800;
14,5200;-0,9561;-0,0492;-0,3478;53,760;2,770;109,988;80,0800;
14,5590;-0,9546;-0,0492;-0,3453;53,672;2,776;109,887;80,0800;
14,5760;-0,9546;-0,0492;-0,3453;53,672;2,776;109,887;80,0800;
14,5990;-0,9546;-0,0473;-0,3453;53,522;2,666;109,887;80,0800;
14,6390;-0,9532;-0,0463;-0,3453;53,479;2,615;109,915;80,0800;
14,6560;-0,9532;-0,0463;-0,3453;53,479;2,615;109,915;80,0800;
14,6790;-0,9517;-0,0473;-0,3458;53,610;2,673;109,970;80,0800;
14,7190;-0,9512;-0,0473;-0,3443;53,548;2,676;109,901;79,0482;
14,7210;-0,9512;-0,0473;-0,3443;53,548;2,676;109,901;79,0482;
14,7250;-0,9512;-0,0473;-0,3443;53,548;2,676;109,901;79,0482;
14,7600;-0,9517;-0,0473;-0,3443;53,537;2,674;109,892;79,0482;
14,7960;-0,9517;-0,0473;-0,3443;53,537;2,674;109,892;79,0482;
14,8000;-0,9541;-0,0458;-0,3458;53,445;2,584;109,922;79,0482;
14,8400;-0,9556;-0,0453;-0,3443;53,303;2,555;109,817;79,0482;
14,8660;-0,9556;-0,0453;-0,3443;53,108;2,555;109,817;79,0482;
14,8810;-0,9556;-0,0468;-0,3453;53,268;2,636;109,868;79,0482;
14,9190;-0,9556;-0,0468;-0,3453;53,268;2,636;109,868;79,0482;
14,9200;-0,9576;-0,0468;-0,3458;53,250;2,631;109,857;79,0482;
14,9360;-0,9576;-0,0468;-0,3458;53,578;2,631;109,857;79,0482;
14,9610;-0,9585;-0,0473;-0,3468;53,643;2,655;109,890;79,0482;
15,0010;-0,9600;-0,0453;-0,3478;53,511;2,541;109,913;78,1608;
15,0050;-0,9600;-0,0453;-0,3478;53,378;2,541;109,913;78,1608;
15,0420;-0,9600;-0,0473;-0,3483;53,550;2,650;109,939;78,1608;
15,0750;-0,9600;-0,0473;-0,3483;53,683;2,650;109,939;78,1608;
15,0820;-0,9600;-0,0468;-0,3463;53,550;2,625;109,836;78,1608;
15,1190;-0,9600;-0,0468;-0,3463;53,550;2,625;109,836;78,1608;
15,1220;-0,9595;-0,0473;-0,3478;53,669;2,652;109,923;78,1608;
15,1460;-0,9595;-0,0473;-0,3478;53,669;2,652;109,923;78,1608;
15,1620;-0,9585;-0,0468;-0,3458;53,557;2,629;109,838;78,1608;
15,2030;-0,9576;-0,0463;-0,3458;53,541;2,604;109,857;78,1608;
15,2160;-0,9576;-0,0463;-0,3458;53,541;2,604;109,857;78,1608;
15,2420;-0,9551;-0,0473;-0,3448;53,620;2,665;109,852;78,1608;
15,2840;-0,9551;-0,0473;-0,3468;53,716;2,664;109,955;78,1608;
15,2850;-0,9551;-0,0473;-0,3468;53,716;2,664;109,955;78,1608;
15,3180;-0,9551;-0,0473;-0,3468;53,716;2,664;109,955;77,8230;
15,3220;-0,9522;-0,0478;-0,3443;53,697;2,701;109,882;77,8230;
15,3560;-0,9522;-0,0478;-0,3443;53,697;2,701;109,882;77,8230;
15,3630;-0,9532;-0,0473;-0,3453;53,686;2,670;109,915;77,8230;
15,4040;-0,9507;-0,0478;-0,3448;53,753;2,704;109,936;77,8230;
15,4260;-0,9507;-0,0478;-0,3448;53,753;2,704;109,936;77,8230;
15,4440;-0,9527;-0,0483;-0,3448;53,748;2,727;109,899;77,8230;
15,4840;-0,9536;-0,0453;-0,3458;53,551;2,558;109,932;77,8230;
15,4960;-0,9536;-0,0453;-0,3458;53,357;2,558;109,932;77,8230;
15,5180;-0,9536;-0,0453;-0,3458;53,357;2,558;109,932;77,8230;
15,5250;-0,9541;-0,0487;-0,3463;53,630;2,749;109,948;77,8230;
