
time;gFx;gFy;gFz;Azimuth;Pitch;Roll;Gain;
20,2820;0,9165;-0,2549;-0,3101;-61,532;14,761;-108,696;100,0032;
20,3440;0,9165;-0,2549;-0,3101;-61,532;14,761;-108,696;100,0032;
20,4210;0,9165;-0,2549;-0,3101;-61,532;14,761;-108,696;100,0032;
20,4430;0,8979;-0,2530;-0,2833;-61,278;15,039;-107,509;100,0032;
20,5440;0,8979;-0,2530;-0,2833;-61,278;15,039;-107,509;98,7259;
20,6040;0,9107;-0,2505;-0,3062;-61,241;14,615;-108,587;98,7259;
20,6200;0,9107;-0,2505;-0,3062;-61,241;14,615;-108,587;98,7259;
20,7440;0,9107;-0,2505;-0,3062;-61,241;14,615;-108,587;98,7259;
20,7650;0,8970;-0,2422;-0,2916;-60,558;14,404;-108,008;98,7259;
20,8210;0,8970;-0,2422;-0,2916;-60,558;14,404;-108,008;99,5695;
20,9260;0,8877;-0,2491;-0,3048;-61,835;14,862;-108,949;99,5695;
20,9430;0,8877;-0,2491;-0,3048;-62,020;14,862;-108,949;99,5695;
21,0210;0,8877;-0,2491;-0,3048;-62,020;14,862;-108,949;99,5695;
21,0860;0,9038;-0,2471;-0,3004;-61,196;14,545;-108,384;99,5695;
21,1440;0,9038;-0,2471;-0,3004;-61,031;14,545;-108,384;100,1486;
21,2210;0,9038;-0,2471;-0,3004;-61,031;14,545;-108,384;100,1486;
21,2470;0,9072;-0,2476;-0,3101;-61,217;14,480;-108,874;100,1486;
21,3440;0,9072;-0,2476;-0,3101;-61,217;14,480;-108,874;100,1486;
21,4080;0,8848;-0,2290;-0,2789;-59,395;13,869;-107,495;98,8244;
21,4200;0,8848;-0,2290;-0,2789;-59,395;13,869;-107,495;98,8244;
21,5440;0,8848;-0,2290;-0,2789;-59,395;13,869;-107,495;98,8244;
21,5690;0,8921;-0,2408;-0,2789;-60,231;14,445;-107,360;98,8244;
21,6210;0,8921;-0,2408;-0,2789;-60,231;14,445;-107,360;98,8244;
21,7300;0,9111;-0,2774;-0,2799;-63,064;16,227;-107,074;98,6868;
21,7430;0,9111;-0,2774;-0,2799;-63,064;16,227;-107,074;98,6868;
21,8210;0,9111;-0,2774;-0,2799;-63,064;16,227;-107,074;98,6868;
21,8910;0,9292;-0,2652;-0,3023;-61,847;15,184;-108,023;98,6868;
21,9440;0,9292;-0,2652;-0,3023;-61,931;15,184;-108,023;98,6868;
22,0200;0,9292;-0,2652;-0,3023;-61,931;15,184;-108,023;97,9142;
22,0520;0,9146;-0,2554;-0,3121;-61,792;14,806;-108,843;97,9142;
22,1440;0,9146;-0,2554;-0,3121;-61,792;14,806;-108,843;97,9142;
22,2120;0,9058;-0,2373;-0,3067;-60,367;13,939;-108,708;97,9142;
22,2200;0,9058;-0,2373;-0,3067;-60,367;13,939;-108,708;97,9142;
22,3440;0,9058;-0,2373;-0,3067;-60,367;13,939;-108,708;97,3245;
22,3740;0,9043;-0,2339;-0,2974;-59,852;13,806;-108,207;97,3245;
22,4210;0,9043;-0,2339;-0,2974;-59,852;13,806;-108,207;97,3245;
22,5350;0,8779;-0,2271;-0,2862;-59,773;13,816;-108,056;97,3245;
22,5430;0,8779;-0,2271;-0,2862;-59,773;13,816;-108,056;97,3245;
22,6210;0,8779;-0,2271;-0,2862;-59,773;13,816;-108,056;97,0190;
22,6960;0,9014;-0,2329;-0,3067;-60,128;13,748;-108,793;97,0190;
22,7440;0,9014;-0,2329;-0,3067;-60,128;13,748;-108,793;97,0190;
22,8210;0,9014;-0,2329;-0,3067;-60,128;13,748;-108,793;97,0190;
22,8570;0,8887;-0,2232;-0,2886;-59,142;13,433;-107,994;97,0190;
22,9440;0,8887;-0,2232;-0,2886;-58,790;13,433;-107,994;98,8157;
23,0180;0,8852;-0,2305;-0,2891;-59,574;13,902;-108,088;98,8157;
23,0200;0,8852;-0,2305;-0,2891;-59,574;13,902;-108,088;98,8157;
23,1430;0,8852;-0,2305;-0,2891;-59,665;13,902;-108,088;98,8157;
23,1780;0,8896;-0,2417;-0,2911;-60,589;14,481;-108,118;98,8157;
23,2200;0,8896;-0,2417;-0,2911;-60,589;14,481;-108,118;99,8791;
23,3400;0,9092;-0,2588;-0,2916;-61,491;15,168;-107,781;99,8791;
23,3430;0,9092;-0,2588;-0,2916;-61,491;15,168;-107,781;99,8791;
23,4210;0,9092;-0,2588;-0,2916;-61,491;15,168;-107,781;99,8791;
23,5010;0,9033;-0,2691;-0,3067;-62,988;15,753;-108,755;99,8791;
23,5440;0,9033;-0,2691;-0,3067;-62,988;15,753;-108,755;99,2357;
23,6210;0,9033;-0,2691;-0,3067;-62,988;15,753;-108,755;99,2357;
23,6610;0,8911;-0,2427;-0,2896;-60,586;14,523;-108,005;99,2357;
23,7450;0,8911;-0,2427;-0,2896;-60,666;14,523;-108,005;99,2357;
23,8210;0,8911;-0,2427;-0,2896;-60,666;14,523;-108,005;98,8960;
23,8220;0,8701;-0,2471;-0,2940;-61,911;15,060;-108,671;98,8960;
23,9440;0,8701;-0,2471;-0,2940;-61,911;15,060;-108,671;98,8960;
23,9840;0,9336;-0,2437;-0,3258;-60,360;13,845;-109,236;98,8960;
24,0210;0,9336;-0,2437;-0,3258;-60,360;13,845;-109,236;98,8960;
24,1450;0,9527;-0,2730;-0,3180;-62,027;15,207;-108,457;98,1756;
24,1460;0,9527;-0,2730;-0,3180;-61,945;15,207;-108,457;98,1756;
24,2210;0,9527;-0,2730;-0,3180;-61,945;15,207;-108,457;98,1756;
24,3050;0,8984;-0,2593;-0,2882;-61,818;15,369;-107,783;98,1756;
24,3440;0,8984;-0,2593;-0,2882;-61,732;15,369;-107,783;98,1756;
24,4200;0,8984;-0,2593;-0,2882;-61,732;15,369;-107,783;97,3642;
24,4660;0,8833;-0,2290;-0,2930;-59,614;13,826;-108,354;97,3642;
24,5440;0,8833;-0,2290;-0,2930;-59,445;13,826;-108,354;97,3642;
24,6210;0,8833;-0,2290;-0,2930;-59,445;13,826;-108,354;97,3642;
24,6270;0,8740;-0,2373;-0,2965;-60,600;14,422;-108,737;97,3642;
24,7440;0,8740;-0,2373;-0,2965;-60,862;14,422;-108,737;96,7612;
24,7880;0,8794;-0,2149;-0,2794;-58,115;13,109;-107,624;96,7612;
24,8210;0,8794;-0,2149;-0,2794;-58,115;13,109;-107,624;96,7612;
24,9490;0,9082;-0,2466;-0,2935;-60,463;14,488;-107,911;96,7612;
24,9530;0,9082;-0,2466;-0,2935;-60,651;14,488;-107,911;96,7612;
25,0200;0,9082;-0,2466;-0,2935;-60,651;14,488;-107,911;97,1785;
25,1100;0,9126;-0,2422;-0,3170;-60,757;14,076;-109,154;97,1785;
25,1540;0,9126;-0,2422;-0,3170;-60,757;14,076;-109,154;97,1785;
25,2210;0,9126;-0,2422;-0,3170;-60,757;14,076;-109,154;97,1785;
25,2710;0,9629;-0,2598;-0,3248;-60,863;14,341;-108,640;97,1785;
25,3540;0,9629;-0,2598;-0,3248;-60,949;14,341;-108,640;96,9888;
25,4210;0,9629;-0,2598;-0,3248;-60,949;14,341;-108,640;96,9888;
25,4320;0,9453;-0,2715;-0,3185;-62,338;15,228;-108,617;96,9888;
25,5540;0,9453;-0,2715;-0,3185;-62,257;15,228;-108,617;96,9888;
25,5930;0,9043;-0,2447;-0,2886;-60,465;14,454;-107,703;96,9888;
25,6200;0,9043;-0,2447;-0,2886;-60,465;14,454;-107,703;97,4927;
25,7550;0,8877;-0,2735;-0,2926;-63,843;16,311;-108,241;97,4927;
25,7640;0,8877;-0,2735;-0,2926;-63,843;16,311;-108,241;97,4927;
25,8210;0,8877;-0,2735;-0,2926;-63,843;16,311;-108,241;97,4927;
25,9150;0,8789;-0,2706;-0,3009;-64,053;16,239;-108,897;96,9967;
25,9640;0,8789;-0,2706;-0,3009;-64,053;16,239;-108,897;96,9967;
26,0210;0,8789;-0,2706;-0,3009;-64,053;16,239;-108,897;96,9967;
26,0770;0,8559;-0,2471;-0,2906;-62,432;15,290;-108,753;96,9967;
26,1640;0,8559;-0,2471;-0,2906;-62,163;15,290;-108,753;96,9967;
26,2200;0,8559;-0,2471;-0,2906;-62,163;15,290;-108,753;97,3491;
26,2370;0,9009;-0,2535;-0,2935;-61,247;14,977;-108,047;97,3491;
26,3640;0,9009;-0,2535;-0,2935;-61,333;14,977;-108,047;97,3491;
26,3980;0,8984;-0,2554;-0,3057;-61,904;15,064;-108,794;97,3491;
26,4200;0,8984;-0,2554;-0,3057;-61,904;15,064;-108,794;97,3491;
26,5590;0,8975;-0,2564;-0,3004;-61,894;15,159;-108,505;96,9741;
26,5740;0,8975;-0,2564;-0,3004;-61,811;15,159;-108,505;96,9741;
26,6210;0,8975;-0,2564;-0,3004;-61,811;15,159;-108,505;96,9741;
26,7200;0,8931;-0,2354;-0,2955;-59,930;14,049;-108,308;96,9741;
26,7840;0,8931;-0,2354;-0,2955;-59,930;14,049;-108,308;96,9741;
26,8200;0,8931;-0,2354;-0,2955;-59,930;14,049;-108,308;96,9772;
26,8810;0,8965;-0,2579;-0,3067;-62,132;15,224;-108,888;96,9772;
26,9940;0,8965;-0,2579;-0,3067;-61,944;15,224;-108,888;96,9772;
27,0210;0,8965;-0,2579;-0,3067;-61,944;15,224;-108,888;96,9772;
27,0420;0,8979;-0,2476;-0,3043;-60,923;14,636;-108,720;96,9772;
27,1940;0,8979;-0,2476;-0,3043;-60,923;14,636;-108,720;97,3923;
27,2030;0,9150;-0,2564;-0,3067;-61,193;14,878;-108,531;97,3923;
27,2200;0,9150;-0,2564;-0,3067;-61,193;14,878;-108,531;97,3923;
27,3640;0,9004;-0,2325;-0,3028;-59,478;13,750;-108,589;97,3923;
27,3940;0,9004;-0,2325;-0,3028;-59,478;13,750;-108,589;97,3923;
27,4200;0,9004;-0,2325;-0,3028;-59,478;13,750;-108,589;97,2613;
27,5250;0,9043;-0,2437;-0,2906;-59,979;14,390;-107,815;97,2613;
27,5940;0,9043;-0,2437;-0,2906;-59,979;14,390;-107,815;97,2613;
27,6200;0,9043;-0,2437;-0,2906;-59,979;14,390;-107,815;97,2613;
27,6860;0,9097;-0,2554;-0,2882;-60,788;14,985;-107,577;97,2613;
27,7940;0,9097;-0,2554;-0,2882;-60,788;14,985;-107,577;96,8356;
27,8210;0,9097;-0,2554;-0,2882;-60,788;14,985;-107,577;96,8356;
27,8470;0,9087;-0,2447;-0,2955;-60,062;14,362;-108,013;96,8356;
27,9940;0,9087;-0,2447;-0,2955;-60,152;14,362;-108,013;96,8356;
28,0080;0,9004;-0,2500;-0,2906;-60,776;14,804;-107,888;97,3273;
28,0200;0,9004;-0,2500;-0,2906;-60,776;14,804;-107,888;97,3273;
28,1690;0,9141;-0,2579;-0,3048;-61,389;14,983;-108,440;97,3273;
28,1940;0,9141;-0,2579;-0,3048;-61,386;14,983;-108,440;97,3273;
28,2210;0,9141;-0,2579;-0,3048;-61,386;14,983;-108,440;97,3273;
28,3300;0,9072;-0,2569;-0,2984;-61,366;15,055;-108,208;96,8624;
28,3920;0,9072;-0,2569;-0,2984;-61,366;15,055;-108,208;96,8624;
28,4180;0,9072;-0,2569;-0,2984;-61,366;15,055;-108,208;96,8624;
28,4890;0,8936;-0,2422;-0,3116;-60,866;14,358;-109,225;96,8624;
28,5930;0,8936;-0,2422;-0,3116;-60,949;14,358;-109,225;96,8624;
28,6190;0,8936;-0,2422;-0,3116;-60,949;14,358;-109,225;96,6565;
28,6500;0,9014;-0,2388;-0,3141;-60,468;14,046;-109,209;96,6565;
28,7920;0,9014;-0,2388;-0,3141;-60,468;14,046;-109,209;96,6565;
28,8110;0,9058;-0,2442;-0,2862;-60,013;14,416;-107,536;96,6565;
28,8190;0,9058;-0,2442;-0,2862;-60,013;14,416;-107,536;96,6565;
28,9720;0,9063;-0,2442;-0,2999;-60,393;14,349;-108,310;96,4149;
28,9920;0,9063;-0,2442;-0,2999;-60,472;14,349;-108,310;96,4149;
29,0190;0,9063;-0,2442;-0,2999;-60,472;14,349;-108,310;96,4149;
29,1330;0,8979;-0,2452;-0,3067;-61,014;14,487;-108,859;96,4149;
29,1920;0,8979;-0,2452;-0,3067;-60,935;14,487;-108,859;96,4149;
29,2190;0,8979;-0,2452;-0,3067;-60,935;14,487;-108,859;96,5333;
29,2940;0,9097;-0,2437;-0,2843;-59,777;14,343;-107,353;96,5333;
29,3920;0,9097;-0,2437;-0,2843;-59,856;14,343;-107,353;96,5333;
29,4190;0,9097;-0,2437;-0,2843;-59,856;14,343;-107,353;96,5333;
29,4550;0,8940;-0,2403;-0,3057;-60,688;14,268;-108,880;96,5333;
29,5920;0,8940;-0,2403;-0,3057;-60,688;14,268;-108,880;96,4823;
29,6160;0,8989;-0,2500;-0,3018;-61,287;14,772;-108,561;96,4823;
29,6180;0,8989;-0,2500;-0,3018;-61,287;14,772;-108,561;96,4823;
29,7770;0,9082;-0,2500;-0,2911;-60,684;14,691;-107,771;96,4823;
29,7920;0,9082;-0,2500;-0,2911;-60,684;14,691;-107,771;96,4823;
29,8190;0,9082;-0,2500;-0,2911;-60,684;14,691;-107,771;96,5808;
29,9380;0,9097;-0,2471;-0,3038;-60,724;14,449;-108,467;96,5808;
29,9940;0,9097;-0,2471;-0,3038;-60,645;14,449;-108,467;96,5808;
30,0200;0,9097;-0,2471;-0,3038;-60,645;14,449;-108,467;96,5808;
30,1010;0,9063;-0,2505;-0,3062;-61,121;14,676;-108,671;96,5808;
30,1940;0,9063;-0,2505;-0,3062;-61,205;14,676;-108,671;96,8811;
30,2200;0,9063;-0,2505;-0,3062;-61,205;14,676;-108,671;96,8811;
30,2620;0,9126;-0,2515;-0,2906;-60,662;14,714;-107,663;96,8811;
30,4040;0,9126;-0,2515;-0,2906;-60,662;14,714;-107,663;96,8811;
30,4200;0,9126;-0,2515;-0,2906;-60,662;14,714;-107,663;96,8164;
30,4220;0,9102;-0,2452;-0,3014;-60,479;14,344;-108,320;96,8164;
30,5840;0,9087;-0,2520;-0,3023;-61,153;14,743;-108,403;96,8164;
30,6040;0,9087;-0,2520;-0,3023;-61,153;14,743;-108,403;96,8164;
30,6200;0,9087;-0,2520;-0,3023;-61,153;14,743;-108,403;96,8164;
30,7450;0,8936;-0,2530;-0,3018;-61,732;15,015;-108,665;96,7037;
30,8040;0,8936;-0,2530;-0,3018;-61,732;15,015;-108,665;96,7037;
30,8200;0,8936;-0,2530;-0,3018;-61,732;15,015;-108,665;96,7037;
30,9060;0,8931;-0,2461;-0,3131;-61,420;14,579;-109,319;96,7037;
31,0040;0,8931;-0,2461;-0,3131;-61,320;14,579;-109,319;96,7037;
31,0200;0,8931;-0,2461;-0,3131;-61,320;14,579;-109,319;96,5701;
31,0660;0,9111;-0,2466;-0,2911;-60,191;14,458;-107,718;96,5701;
31,2040;0,9111;-0,2466;-0,2911;-60,191;14,458;-107,718;96,5701;
31,2200;0,9111;-0,2466;-0,2911;-60,191;14,458;-107,718;96,5701;
31,2270;0,9102;-0,2339;-0,3053;-59,529;13,695;-108,541;96,5701;
31,3890;0,9170;-0,2349;-0,2945;-59,077;13,706;-107,805;96,4679;
31,4030;0,9170;-0,2349;-0,2945;-59,077;13,706;-107,805;96,4679;
31,4200;0,9170;-0,2349;-0,2945;-59,077;13,706;-107,805;96,4679;
31,5480;0,9234;-0,2535;-0,3077;-60,842;14,597;-108,430;96,4679;
31,6140;0,9234;-0,2535;-0,3077;-60,842;14,597;-108,430;96,6025;
31,6200;0,9234;-0,2535;-0,3077;-60,842;14,597;-108,430;96,6025;
31,7100;0,9253;-0,2510;-0,3004;-60,373;14,469;-107,984;96,6025;
31,8140;0,9253;-0,2510;-0,3004;-60,461;14,469;-107,984;96,6025;
31,8200;0,9253;-0,2510;-0,3004;-60,461;14,469;-107,984;96,6025;
31,8720;0,9038;-0,2481;-0,3057;-61,043;14,575;-108,690;96,6025;
32,0140;0,9038;-0,2481;-0,3057;-61,043;14,575;-108,690;96,6954;
32,0200;0,9038;-0,2481;-0,3057;-61,043;14,575;-108,690;96,6954;
32,0330;0,9063;-0,2559;-0,3106;-61,760;14,956;-108,920;96,6954;
32,1930;0,8960;-0,2466;-0,3067;-61,194;14,597;-108,898;96,6954;
32,2130;0,8960;-0,2466;-0,3067;-61,111;14,597;-108,898;96,4086;
32,2200;0,8960;-0,2466;-0,3067;-61,111;14,597;-108,898;96,4086;
32,3550;0,8916;-0,2471;-0,3062;-61,286;14,688;-108,956;96,4086;
32,4140;0,8916;-0,2471;-0,3062;-61,364;14,688;-108,956;96,4086;
32,4200;0,8916;-0,2471;-0,3062;-61,364;14,688;-108,956;96,4086;
32,5150;0,8970;-0,2588;-0,3121;-62,352;15,245;-109,185;96,8373;
32,6140;0,8970;-0,2588;-0,3121;-62,536;15,245;-109,185;96,8373;
32,6200;0,8970;-0,2588;-0,3121;-62,536;15,245;-109,185;96,8373;
32,6770;0,9033;-0,2510;-0,3033;-61,432;14,759;-108,560;96,8373;
32,8140;0,9033;-0,2510;-0,3033;-61,248;14,759;-108,560;96,7467;
32,8200;0,9033;-0,2510;-0,3033;-61,248;14,759;-108,560;96,7467;
32,8380;0,8906;-0,2334;-0,3077;-60,248;13,914;-109,060;96,7467;
32,9990;0,8940;-0,2354;-0,3009;-60,119;14,011;-108,599;96,7467;
33,0140;0,8940;-0,2354;-0,3009;-60,136;14,011;-108,599;96,7467;
33,0200;0,8940;-0,2354;-0,3009;-60,136;14,011;-108,599;96,7467;
33,1600;0,8828;-0,2432;-0,2945;-61,028;14,646;-108,449;96,9154;
33,2140;0,8828;-0,2432;-0,2945;-61,107;14,646;-108,449;96,9154;
33,2200;0,8828;-0,2432;-0,2945;-61,107;14,646;-108,449;96,9154;
33,3210;0,8906;-0,2520;-0,2955;-61,665;15,032;-108,355;96,9154;
33,4140;0,8906;-0,2520;-0,2955;-61,748;15,032;-108,355;97,5345;
33,4200;0,8906;-0,2520;-0,2955;-61,748;15,032;-108,355;97,5345;
33,4820;0,8784;-0,2564;-0,2799;-62,186;15,542;-107,672;97,5345;
33,6140;0,8784;-0,2564;-0,2799;-62,102;15,542;-107,672;97,5345;
33,6200;0,8784;-0,2564;-0,2799;-62,102;15,542;-107,672;97,5345;
33,6430;0,8979;-0,2579;-0,3243;-62,603;15,115;-109,858;97,5345;
33,8050;0,8877;-0,2598;-0,3018;-62,629;15,489;-108,780;96,7549;
33,8140;0,8877;-0,2598;-0,3018;-62,707;15,489;-108,780;96,7549;
33,8200;0,8877;-0,2598;-0,3018;-62,707;15,489;-108,780;96,7549;
33,9650;0,9028;-0,2540;-0,3082;-61,825;14,907;-108,848;96,7549;
34,0130;0,9028;-0,2540;-0,3082;-61,665;14,907;-108,848;96,4577;
34,0200;0,9028;-0,2540;-0,3082;-61,665;14,907;-108,848;96,4577;
34,1260;0,9063;-0,2544;-0,3170;-61,803;14,843;-109,279;96,4577;
34,2140;0,9063;-0,2544;-0,3170;-61,803;14,843;-109,279;96,4577;
34,2200;0,9063;-0,2544;-0,3170;-61,803;14,843;-109,279;96,4577;
34,2870;0,9067;-0,2456;-0,3229;-61,179;14,317;-109,599;96,4577;
34,4140;0,9067;-0,2456;-0,3229;-61,000;14,317;-109,599;96,0997;
34,4200;0,9067;-0,2456;-0,3229;-61,000;14,317;-109,599;96,0997;
34,4470;0,8989;-0,2354;-0,3175;-60,251;13,869;-109,452;96,0997;
34,6080;0,9033;-0,2427;-0,3092;-60,516;14,263;-108,894;96,0997;
34,6130;0,9033;-0,2427;-0,3092;-60,781;14,263;-108,894;96,7683;
34,6190;0,9033;-0,2427;-0,3092;-60,781;14,263;-108,894;96,7683;
34,7700;0,9058;-0,2422;-0,3082;-60,636;14,207;-108,791;96,7683;
34,8140;0,9058;-0,2422;-0,3082;-60,636;14,207;-108,791;96,7683;
34,8200;0,9058;-0,2422;-0,3082;-60,636;14,207;-108,791;96,7683;
34,9300;0,8940;-0,2413;-0,3185;-61,181;14,263;-109,606;96,4464;
35,0140;0,8940;-0,2413;-0,3185;-61,101;14,263;-109,606;96,4464;
35,0200;0,8940;-0,2413;-0,3185;-61,101;14,263;-109,606;96,4464;
35,0920;0,8882;-0,2398;-0,2945;-60,540;14,373;-108,345;96,4464;
35,2140;0,8882;-0,2398;-0,2945;-60,540;14,373;-108,345;96,4939;
35,2200;0,8882;-0,2398;-0,2945;-60,540;14,373;-108,345;96,4939;
35,2510;0,8999;-0,2481;-0,2916;-60,811;14,696;-107,953;96,4939;
35,4140;0,8896;-0,2422;-0,2945;-60,710;14,493;-108,317;96,4939;
35,4150;0,8896;-0,2422;-0,2945;-60,895;14,493;-108,317;96,4939;
35,4200;0,8896;-0,2422;-0,2945;-60,895;14,493;-108,317;96,4939;
35,5750;0,8906;-0,2486;-0,2994;-61,561;14,819;-108,581;96,7627;
35,6140;0,8906;-0,2486;-0,2994;-61,478;14,819;-108,581;96,7627;
35,6200;0,8906;-0,2486;-0,2994;-61,478;14,819;-108,581;96,7627;
35,7360;0,8906;-0,2540;-0,3111;-62,242;15,066;-109,256;96,7627;
35,8140;0,8906;-0,2540;-0,3111;-62,242;15,066;-109,256;96,7627;
35,8200;0,8906;-0,2540;-0,3111;-62,242;15,066;-109,256;96,5872;
35,8970;0,8945;-0,2525;-0,3155;-62,084;14,906;-109,429;96,5872;
36,0140;0,8945;-0,2525;-0,3155;-62,084;14,906;-109,429;96,5872;
36,0200;0,8945;-0,2525;-0,3155;-62,084;14,906;-109,429;96,5872;
36,0580;0,9072;-0,2496;-0,3014;-61,060;14,631;-108,375;96,5872;
36,2140;0,9072;-0,2496;-0,3014;-61,060;14,631;-108,375;96,5714;
36,2190;0,9004;-0,2525;-0,3101;-61,767;14,849;-109,007;96,5714;
36,2200;0,9004;-0,2525;-0,3101;-61,767;14,849;-109,007;96,5714;
36,3790;0,9126;-0,2476;-0,3233;-61,271;14,345;-109,509;96,5714;
36,4140;0,9126;-0,2476;-0,3233;-61,371;14,345;-109,509;96,5714;
36,4200;0,9126;-0,2476;-0,3233;-61,371;14,345;-109,509;96,7151;
36,5410;0,9126;-0,2510;-0,3199;-61,580;14,551;-109,318;96,7151;
36,6140;0,9126;-0,2510;-0,3199;-61,739;14,551;-109,318;96,7151;
36,6200;0,9126;-0,2510;-0,3199;-61,739;14,551;-109,318;96,7151;
36,7020;0,8984;-0,2481;-0,3023;-61,513;14,666;-108,598;96,7151;
36,8140;0,8984;-0,2481;-0,3023;-61,513;14,666;-108,598;96,5906;
36,8200;0,8984;-0,2481;-0,3023;-61,513;14,666;-108,598;96,5906;
36,8630;0,8916;-0,2383;-0,3018;-60,856;14,208;-108,703;96,5906;
37,0140;0,8916;-0,2383;-0,3018;-60,856;14,208;-108,703;96,5906;
37,0210;0,8916;-0,2383;-0,3018;-60,856;14,208;-108,703;96,7831;
37,0230;0,8975;-0,2398;-0,3077;-60,950;14,184;-108,925;96,7831;
37,1850;0,8960;-0,2422;-0,3131;-61,347;14,317;-109,260;96,7831;
37,2140;0,8960;-0,2422;-0,3131;-61,347;14,317;-109,260;96,7831;
37,2200;0,8960;-0,2422;-0,3131;-61,347;14,317;-109,260;96,7831;
37,3460;0,8960;-0,2476;-0,3170;-61,907;14,602;-109,483;96,8657;
37,4140;0,8960;-0,2476;-0,3170;-61,986;14,602;-109,483;96,8657;
37,4200;0,8960;-0,2476;-0,3170;-61,986;14,602;-109,483;96,8657;
37,5060;0,8911;-0,2437;-0,3209;-61,895;14,429;-109,804;96,8657;
37,6140;0,8911;-0,2437;-0,3209;-61,817;14,429;-109,804;96,8657;
37,6200;0,8911;-0,2437;-0,3209;-61,817;14,429;-109,804;96,5764;
37,6680;0,8965;-0,2569;-0,2999;-62,312;15,203;-108,496;96,5764;
37,8140;0,8965;-0,2569;-0,2999;-62,393;15,203;-108,496;96,5764;
37,8200;0,8965;-0,2569;-0,2999;-62,393;15,203;-108,496;96,5764;
37,8280;0,8965;-0,2535;-0,3082;-62,281;14,969;-108,972;96,5764;
37,9900;0,9053;-0,2564;-0,3131;-62,362;14,985;-109,077;96,7621;
38,0140;0,9053;-0,2564;-0,3131;-62,362;14,985;-109,077;96,7621;
38,0200;0,9053;-0,2564;-0,3131;-62,362;14,985;-109,077;96,7621;
38,1510;0,9121;-0,2564;-0,3155;-62,196;14,877;-109,082;96,7621;
38,2140;0,9121;-0,2564;-0,3155;-62,275;14,877;-109,082;96,7621;
38,2200;0,9121;-0,2564;-0,3155;-62,275;14,877;-109,082;96,5081;
38,3110;0,9199;-0,2515;-0,3219;-61,756;14,470;-109,284;96,5081;
38,4140;0,9199;-0,2515;-0,3219;-61,676;14,470;-109,284;96,5081;
38,4200;0,9199;-0,2515;-0,3219;-61,676;14,470;-109,284;96,5081;
38,4730;0,9028;-0,2584;-0,3185;-62,730;15,102;-109,429;96,5081;
38,6140;0,9028;-0,2584;-0,3185;-62,623;15,102;-109,429;96,7003;
38,6200;0,9028;-0,2584;-0,3185;-62,623;15,102;-109,429;96,7003;
38,6340;0,9023;-0,2452;-0,2994;-61,030;14,460;-108,356;96,7003;
38,7950;0,8901;-0,2442;-0,3053;-61,495;14,547;-108,929;96,7003;
38,8140;0,8901;-0,2442;-0,3053;-61,417;14,547;-108,929;96,7003;
38,8200;0,8901;-0,2442;-0,3053;-61,417;14,547;-108,929;96,3638;
38,9560;0,8960;-0,2447;-0,2926;-60,934;14,552;-108,083;96,3638;
39,0140;0,8960;-0,2447;-0,2926;-61,200;14,552;-108,083;96,3638;
39,0200;0,8960;-0,2447;-0,2926;-61,200;14,552;-108,083;96,3638;
39,1160;0,8970;-0,2486;-0,3077;-61,901;14,689;-108,934;96,3638;
39,2140;0,8970;-0,2486;-0,3077;-61,901;14,689;-108,934;96,0927;
39,2200;0,8970;-0,2486;-0,3077;-61,901;14,689;-108,934;96,0927;
39,2780;0,9009;-0,2603;-0,3097;-62,853;15,283;-108,969;96,0927;
39,4140;0,9009;-0,2603;-0,3097;-62,667;15,283;-108,969;96,0927;
39,4200;0,9009;-0,2603;-0,3097;-62,667;15,283;-108,969;96,2434;
39,4390;0,9004;-0,2559;-0,3072;-62,239;15,056;-108,840;96,2434;
39,6000;0,8975;-0,2466;-0,3131;-61,661;14,546;-109,231;96,2434;
39,6140;0,8975;-0,2466;-0,3131;-61,741;14,546;-109,231;96,2434;
39,6200;0,8975;-0,2466;-0,3131;-61,741;14,546;-109,231;96,2434;
39,7610;0,8989;-0,2500;-0,3004;-61,685;14,779;-108,477;96,2190;
39,8140;0,8989;-0,2500;-0,3004;-61,681;14,779;-108,477;96,2190;
39,8200;0,8989;-0,2500;-0,3004;-61,681;14,779;-108,477;96,2190;
39,9210;0,9092;-0,2461;-0,3018;-61,036;14,410;-108,366;96,2190;
40,0140;0,9092;-0,2461;-0,3018;-61,036;14,410;-108,366;96,2190;
40,0200;0,9092;-0,2461;-0,3018;-61,036;14,410;-108,366;97,1607;
40,0830;0,8901;-0,2544;-0,3067;-62,518;15,123;-109,013;97,1607;
40,2140;0,8901;-0,2544;-0,3067;-62,518;15,123;-109,013;97,1607;
40,2200;0,8901;-0,2544;-0,3067;-62,518;15,123;-109,013;97,1607;
40,2440;0,8877;-0,2413;-0,2979;-61,206;14,448;-108,553;97,1607;
40,4050;0,8999;-0,2481;-0,3165;-61,867;14,578;-109,377;97,0609;
40,4200;0,8999;-0,2481;-0,3165;-61,867;14,578;-109,377;97,0609;
40,4230;0,8999;-0,2481;-0,3165;-61,867;14,578;-109,377;97,0609;
40,5650;0,8965;-0,2403;-0,3224;-61,446;14,155;-109,778;97,0609;
40,6200;0,8965;-0,2403;-0,3224;-61,446;14,155;-109,778;97,4180;
40,6230;0,8965;-0,2403;-0,3224;-61,446;14,155;-109,778;97,4180;
40,7260;0,8896;-0,2500;-0,3033;-62,062;14,897;-108,826;97,4180;
